"lit_prev","crates","cluster","LP","pig_prev"
"25435",0.301660714285714,56,0.2,"TLP",0.15
"25436",0.3502,56,0.2,"TLP",0.2
"25437",0.399167857142857,56,0.2,"TLP",0.25
"25438",0.44885,56,0.2,"TLP",0.3
"25439",0.497792857142857,56,0.2,"TLP",0.35
"25440",0.545792857142857,56,0.2,"TLP",0.4
"25441",0.593364285714286,56,0.2,"TLP",0.45
"25442",0.641221428571429,56,0.2,"TLP",0.5
"25443",0.689389285714286,56,0.2,"TLP",0.55
"25444",0.736832142857143,56,0.2,"TLP",0.6
"25445",0.783585714285714,56,0.2,"TLP",0.65
"25446",0.828292857142857,56,0.2,"TLP",0.7
"25447",0.871839285714286,56,0.2,"TLP",0.75
"25448",0.912989285714286,56,0.2,"TLP",0.8
"25449",0.949828571428571,56,0.2,"TLP",0.85
"25450",0.979664285714286,56,0.2,"TLP",0.9
"25451",0.996646428571429,56,0.2,"TLP",0.95
"25452",1,56,0.2,"TLP",1
"25453",0.0444214285714286,56,0.63,"TLP",0.01
"25454",0.0874857142857143,56,0.63,"TLP",0.05
"25455",0.137432142857143,56,0.63,"TLP",0.1
"25456",0.187889285714286,56,0.63,"TLP",0.15
"25457",0.236942857142857,56,0.63,"TLP",0.2
"25458",0.287103571428571,56,0.63,"TLP",0.25
"25459",0.336578571428571,56,0.63,"TLP",0.3
"25460",0.386114285714286,56,0.63,"TLP",0.35
"25461",0.436639285714286,56,0.63,"TLP",0.4
"25462",0.486517857142857,56,0.63,"TLP",0.45
"25463",0.536182142857143,56,0.63,"TLP",0.5
"25464",0.585821428571429,56,0.63,"TLP",0.55
"25465",0.635796428571429,56,0.63,"TLP",0.6
"25466",0.686221428571429,56,0.63,"TLP",0.65
"25467",0.735557142857143,56,0.63,"TLP",0.7
"25468",0.785139285714286,56,0.63,"TLP",0.75
"25469",0.833871428571429,56,0.63,"TLP",0.8
"25470",0.88335,56,0.63,"TLP",0.85
"25471",0.931553571428571,56,0.63,"TLP",0.9
"25472",0.976546428571429,56,0.63,"TLP",0.95
"25473",1,56,0.63,"TLP",1
"25474",0.0335571428571429,56,0.8,"TLP",0.01
"25475",0.0740321428571429,56,0.8,"TLP",0.05
"25476",0.123603571428571,56,0.8,"TLP",0.1
"25477",0.173317857142857,56,0.8,"TLP",0.15
"25478",0.223596428571429,56,0.8,"TLP",0.2
"25479",0.273146428571429,56,0.8,"TLP",0.25
"25480",0.323446428571429,56,0.8,"TLP",0.3
"25481",0.373289285714286,56,0.8,"TLP",0.35
"25482",0.423053571428571,56,0.8,"TLP",0.4
"25483",0.472771428571429,56,0.8,"TLP",0.45
"25484",0.523757142857143,56,0.8,"TLP",0.5
"25485",0.573353571428571,56,0.8,"TLP",0.55
"25486",0.6225,56,0.8,"TLP",0.6
"25487",0.673260714285714,56,0.8,"TLP",0.65
"25488",0.7219,56,0.8,"TLP",0.7
"25489",0.772917857142857,56,0.8,"TLP",0.75
"25490",0.821710714285714,56,0.8,"TLP",0.8
"25491",0.871610714285714,56,0.8,"TLP",0.85
"25492",0.920860714285714,56,0.8,"TLP",0.9
"25493",0.968728571428571,56,0.8,"TLP",0.95
"25494",1,56,0.8,"TLP",1
"25495",0.0182785714285714,56,1,"TLP",0.01
"25496",0.0577964285714286,56,1,"TLP",0.05
"25497",0.10855,56,1,"TLP",0.1
"25498",0.158553571428571,56,1,"TLP",0.15
"25499",0.208328571428571,56,1,"TLP",0.2
"25500",0.258271428571429,56,1,"TLP",0.25
"25501",0.308267857142857,56,1,"TLP",0.3
"25502",0.357964285714286,56,1,"TLP",0.35
"25503",0.408446428571429,56,1,"TLP",0.4
"25504",0.458314285714286,56,1,"TLP",0.45
"25505",0.508532142857143,56,1,"TLP",0.5
"25506",0.558053571428571,56,1,"TLP",0.55
"25507",0.608057142857143,56,1,"TLP",0.6
"25508",0.657992857142857,56,1,"TLP",0.65
"25509",0.707942857142857,56,1,"TLP",0.7
"25510",0.758135714285714,56,1,"TLP",0.75
"25511",0.808110714285714,56,1,"TLP",0.8
"25512",0.857785714285714,56,1,"TLP",0.85
"25513",0.907875,56,1,"TLP",0.9
"25514",0.958417857142857,56,1,"TLP",0.95
"25515",1,56,1,"TLP",1
"25516",0.105075,80,0.01,"TLP",0.01
"25517",0.4114,80,0.01,"TLP",0.05
"25518",0.6351475,80,0.01,"TLP",0.1
"25519",0.766245,80,0.01,"TLP",0.15
"25520",0.8440675,80,0.01,"TLP",0.2
"25521",0.8926825,80,0.01,"TLP",0.25
"25522",0.9254925,80,0.01,"TLP",0.3
"25523",0.9474425,80,0.01,"TLP",0.35
"25524",0.962255,80,0.01,"TLP",0.4
"25525",0.97292,80,0.01,"TLP",0.45
"25526",0.9804925,80,0.01,"TLP",0.5
"25527",0.986255,80,0.01,"TLP",0.55
"25528",0.9906,80,0.01,"TLP",0.6
"25529",0.99352,80,0.01,"TLP",0.65
"25530",0.9957875,80,0.01,"TLP",0.7
"25531",0.9973975,80,0.01,"TLP",0.75
"25532",0.9983675,80,0.01,"TLP",0.8
"25533",0.9991675,80,0.01,"TLP",0.85
"25534",0.999655,80,0.01,"TLP",0.9
"25535",0.9998775,80,0.01,"TLP",0.95
"25536",0.99998,80,0.01,"TLP",1
"25537",0.07423,80,0.2,"TLP",0.01
"25538",0.1571675,80,0.2,"TLP",0.05
"25539",0.2088,80,0.2,"TLP",0.1
"25540",0.2591025,80,0.2,"TLP",0.15
"25541",0.3087,80,0.2,"TLP",0.2
"25542",0.35789,80,0.2,"TLP",0.25
"25543",0.407875,80,0.2,"TLP",0.3
"25544",0.4570075,80,0.2,"TLP",0.35
"25545",0.506375,80,0.2,"TLP",0.4
"25546",0.5552525,80,0.2,"TLP",0.45
"25547",0.6041925,80,0.2,"TLP",0.5
"25548",0.6526775,80,0.2,"TLP",0.55
"25549",0.7017475,80,0.2,"TLP",0.6
"25550",0.7490375,80,0.2,"TLP",0.65
"25551",0.7964225,80,0.2,"TLP",0.7
"25552",0.842975,80,0.2,"TLP",0.75
"25553",0.8883075,80,0.2,"TLP",0.8
"25554",0.931335,80,0.2,"TLP",0.85
"25555",0.96835,80,0.2,"TLP",0.9
"25556",0.993755,80,0.2,"TLP",0.95
"25557",1,80,0.2,"TLP",1
"25558",0.035865,80,0.63,"TLP",0.01
"25559",0.0763575,80,0.63,"TLP",0.05
"25560",0.1264375,80,0.63,"TLP",0.1
"25561",0.176185,80,0.63,"TLP",0.15
"25562",0.226225,80,0.63,"TLP",0.2
"25563",0.2761325,80,0.63,"TLP",0.25
"25564",0.325785,80,0.63,"TLP",0.3
"25565",0.3757075,80,0.63,"TLP",0.35
"25566",0.4256775,80,0.63,"TLP",0.4
"25567",0.4754975,80,0.63,"TLP",0.45
"25568",0.525795,80,0.63,"TLP",0.5
"25569",0.5757625,80,0.63,"TLP",0.55
"25570",0.62586,80,0.63,"TLP",0.6
"25571",0.675235,80,0.63,"TLP",0.65
"25572",0.72551,80,0.63,"TLP",0.7
"25573",0.7753875,80,0.63,"TLP",0.75
"25574",0.8245425,80,0.63,"TLP",0.8
"25575",0.8740975,80,0.63,"TLP",0.85
"25576",0.923095,80,0.63,"TLP",0.9
"25577",0.97084,80,0.63,"TLP",0.95
"25578",1,80,0.63,"TLP",1
"25579",0.02675,80,0.8,"TLP",0.01
"25580",0.06658,80,0.8,"TLP",0.05
"25581",0.116725,80,0.8,"TLP",0.1
"25582",0.1666725,80,0.8,"TLP",0.15
"25583",0.2160925,80,0.8,"TLP",0.2
"25584",0.266445,80,0.8,"TLP",0.25
"25585",0.31599,80,0.8,"TLP",0.3
"25586",0.36626,80,0.8,"TLP",0.35
"25587",0.4159625,80,0.8,"TLP",0.4
"25588",0.4658575,80,0.8,"TLP",0.45
"25589",0.5162,80,0.8,"TLP",0.5
"25590",0.5661175,80,0.8,"TLP",0.55
"25591",0.616275,80,0.8,"TLP",0.6
"25592",0.6661275,80,0.8,"TLP",0.65
"25593",0.71546,80,0.8,"TLP",0.7
"25594",0.7656925,80,0.8,"TLP",0.75
"25595",0.815565,80,0.8,"TLP",0.8
"25596",0.8656775,80,0.8,"TLP",0.85
"25597",0.91522,80,0.8,"TLP",0.9
"25598",0.96382,80,0.8,"TLP",0.95
"25599",1,80,0.8,"TLP",1
"25600",0.014315,80,1,"TLP",0.01
"25601",0.055835,80,1,"TLP",0.05
"25602",0.1059575,80,1,"TLP",0.1
"25603",0.1559525,80,1,"TLP",0.15
"25604",0.2058575,80,1,"TLP",0.2
"25605",0.2559,80,1,"TLP",0.25
"25606",0.3057475,80,1,"TLP",0.3
"25607",0.35551,80,1,"TLP",0.35
"25608",0.4058675,80,1,"TLP",0.4
"25609",0.4561625,80,1,"TLP",0.45
"25610",0.505745,80,1,"TLP",0.5
"25611",0.5553825,80,1,"TLP",0.55
"25612",0.6056475,80,1,"TLP",0.6
"25613",0.655365,80,1,"TLP",0.65
"25614",0.7056625,80,1,"TLP",0.7
"25615",0.7555675,80,1,"TLP",0.75
"25616",0.8051225,80,1,"TLP",0.8
"25617",0.855775,80,1,"TLP",0.85
"25618",0.9053675,80,1,"TLP",0.9
"25619",0.9555375,80,1,"TLP",0.95
"25620",1,80,1,"TLP",1
"25621",0.102637254901961,102,0.01,"TLP",0.01
"25622",0.404117647058824,102,0.01,"TLP",0.05
"25623",0.62286862745098,102,0.01,"TLP",0.1
"25624",0.748409803921569,102,0.01,"TLP",0.15
"25625",0.826025490196078,102,0.01,"TLP",0.2
"25626",0.87516862745098,102,0.01,"TLP",0.25
"25627",0.909476470588235,102,0.01,"TLP",0.3
"25628",0.933782352941177,102,0.01,"TLP",0.35
"25629",0.950927450980392,102,0.01,"TLP",0.4
"25630",0.963676470588235,102,0.01,"TLP",0.45
"25631",0.97353137254902,102,0.01,"TLP",0.5
"25632",0.980443137254902,102,0.01,"TLP",0.55
"25633",0.986562745098039,102,0.01,"TLP",0.6
"25634",0.990825490196078,102,0.01,"TLP",0.65
"25635",0.993837254901961,102,0.01,"TLP",0.7
"25636",0.996164705882353,102,0.01,"TLP",0.75
"25637",0.997935294117647,102,0.01,"TLP",0.8
"25638",0.998850980392157,102,0.01,"TLP",0.85
"25639",0.999527450980392,102,0.01,"TLP",0.9
"25640",0.999860784313725,102,0.01,"TLP",0.95
"25641",0.999966666666667,102,0.01,"TLP",1
"25642",0.0666411764705882,102,0.2,"TLP",0.01
"25643",0.136501960784314,102,0.2,"TLP",0.05
"25644",0.186662745098039,102,0.2,"TLP",0.1
"25645",0.236664705882353,102,0.2,"TLP",0.15
"25646",0.286709803921569,102,0.2,"TLP",0.2
"25647",0.336482352941176,102,0.2,"TLP",0.25
"25648",0.385801960784314,102,0.2,"TLP",0.3
"25649",0.435319607843137,102,0.2,"TLP",0.35
"25650",0.4847,102,0.2,"TLP",0.4
"25651",0.534701960784314,102,0.2,"TLP",0.45
"25652",0.583762745098039,102,0.2,"TLP",0.5
"25653",0.633086274509804,102,0.2,"TLP",0.55
"25654",0.682209803921569,102,0.2,"TLP",0.6
"25655",0.730607843137255,102,0.2,"TLP",0.65
"25656",0.779005882352941,102,0.2,"TLP",0.7
"25657",0.826650980392157,102,0.2,"TLP",0.75
"25658",0.87358431372549,102,0.2,"TLP",0.8
"25659",0.918796078431373,102,0.2,"TLP",0.85
"25660",0.960009803921569,102,0.2,"TLP",0.9
"25661",0.990980392156863,102,0.2,"TLP",0.95
"25662",1,102,0.2,"TLP",1
"25663",0.0304627450980392,102,0.63,"TLP",0.01
"25664",0.0709294117647059,102,0.63,"TLP",0.05
"25665",0.120433333333333,102,0.63,"TLP",0.1
"25666",0.170572549019608,102,0.63,"TLP",0.15
"25667",0.220852941176471,102,0.63,"TLP",0.2
"25668",0.27043137254902,102,0.63,"TLP",0.25
"25669",0.32056862745098,102,0.63,"TLP",0.3
"25670",0.370321568627451,102,0.63,"TLP",0.35
"25671",0.420329411764706,102,0.63,"TLP",0.4
"25672",0.470623529411765,102,0.63,"TLP",0.45
"25673",0.520117647058824,102,0.63,"TLP",0.5
"25674",0.570098039215686,102,0.63,"TLP",0.55
"25675",0.620529411764706,102,0.63,"TLP",0.6
"25676",0.669680392156863,102,0.63,"TLP",0.65
"25677",0.719933333333333,102,0.63,"TLP",0.7
"25678",0.770005882352941,102,0.63,"TLP",0.75
"25679",0.819343137254902,102,0.63,"TLP",0.8
"25680",0.86926862745098,102,0.63,"TLP",0.85
"25681",0.918729411764706,102,0.63,"TLP",0.9
"25682",0.967117647058824,102,0.63,"TLP",0.95
"25683",1,102,0.63,"TLP",1
"25684",0.0227137254901961,102,0.8,"TLP",0.01
"25685",0.063243137254902,102,0.8,"TLP",0.05
"25686",0.112780392156863,102,0.8,"TLP",0.1
"25687",0.163037254901961,102,0.8,"TLP",0.15
"25688",0.2129,102,0.8,"TLP",0.2
"25689",0.263009803921569,102,0.8,"TLP",0.25
"25690",0.312590196078431,102,0.8,"TLP",0.3
"25691",0.363198039215686,102,0.8,"TLP",0.35
"25692",0.412923529411765,102,0.8,"TLP",0.4
"25693",0.462754901960784,102,0.8,"TLP",0.45
"25694",0.5126,102,0.8,"TLP",0.5
"25695",0.562450980392157,102,0.8,"TLP",0.55
"25696",0.612854901960784,102,0.8,"TLP",0.6
"25697",0.662652941176471,102,0.8,"TLP",0.65
"25698",0.712635294117647,102,0.8,"TLP",0.7
"25699",0.762617647058824,102,0.8,"TLP",0.75
"25700",0.812352941176471,102,0.8,"TLP",0.8
"25701",0.862374509803922,102,0.8,"TLP",0.85
"25702",0.912082352941176,102,0.8,"TLP",0.9
"25703",0.961325490196078,102,0.8,"TLP",0.95
"25704",1,102,0.8,"TLP",1
"25705",0.0135725490196078,102,1,"TLP",0.01
"25706",0.054556862745098,102,1,"TLP",0.05
"25707",0.104588235294118,102,1,"TLP",0.1
"25708",0.154888235294118,102,1,"TLP",0.15
"25709",0.204401960784314,102,1,"TLP",0.2
"25710",0.2546,102,1,"TLP",0.25
"25711",0.304666666666667,102,1,"TLP",0.3
"25712",0.354798039215686,102,1,"TLP",0.35
"25713",0.40441568627451,102,1,"TLP",0.4
"25714",0.454249019607843,102,1,"TLP",0.45
"25715",0.504201960784314,102,1,"TLP",0.5
"25716",0.554780392156863,102,1,"TLP",0.55
"25717",0.604188235294118,102,1,"TLP",0.6
"25718",0.654576470588235,102,1,"TLP",0.65
"25719",0.704343137254902,102,1,"TLP",0.7
"25720",0.754127450980392,102,1,"TLP",0.75
"25721",0.8044,102,1,"TLP",0.8
"25722",0.854092156862745,102,1,"TLP",0.85
"25723",0.904358823529412,102,1,"TLP",0.9
"25724",0.954274509803922,102,1,"TLP",0.95
"25725",1,102,1,"TLP",1
"25726",0.1,10,0.01,"TLP",0.01
"25727",0.43884,10,0.01,"TLP",0.05
"25728",0.67458,10,0.01,"TLP",0.1
"25729",0.8111,10,0.01,"TLP",0.15
"25730",0.8882,10,0.01,"TLP",0.2
"25731",0.93196,10,0.01,"TLP",0.25
"25732",0.95684,10,0.01,"TLP",0.3
"25733",0.97202,10,0.01,"TLP",0.35
"25734",0.98206,10,0.01,"TLP",0.4
"25735",0.98732,10,0.01,"TLP",0.45
"25736",0.99178,10,0.01,"TLP",0.5
"25737",0.99378,10,0.01,"TLP",0.55
"25738",0.996,10,0.01,"TLP",0.6
"25739",0.99716,10,0.01,"TLP",0.65
"25740",0.99814,10,0.01,"TLP",0.7
"25741",0.99848,10,0.01,"TLP",0.75
"25742",0.99926,10,0.01,"TLP",0.8
"25743",0.9994,10,0.01,"TLP",0.85
"25744",0.99938,10,0.01,"TLP",0.9
"25745",0.99958,10,0.01,"TLP",0.95
"25746",0.9998,10,0.01,"TLP",1
"25747",0.10002,10,0.2,"TLP",0.01
"25748",0.38494,10,0.2,"TLP",0.05
"25749",0.55254,10,0.2,"TLP",0.1
"25750",0.65164,10,0.2,"TLP",0.15
"25751",0.72004,10,0.2,"TLP",0.2
"25752",0.76528,10,0.2,"TLP",0.25
"25753",0.80714,10,0.2,"TLP",0.3
"25754",0.84086,10,0.2,"TLP",0.35
"25755",0.86658,10,0.2,"TLP",0.4
"25756",0.89476,10,0.2,"TLP",0.45
"25757",0.91664,10,0.2,"TLP",0.5
"25758",0.9353,10,0.2,"TLP",0.55
"25759",0.9525,10,0.2,"TLP",0.6
"25760",0.96716,10,0.2,"TLP",0.65
"25761",0.97874,10,0.2,"TLP",0.7
"25762",0.9872,10,0.2,"TLP",0.75
"25763",0.99234,10,0.2,"TLP",0.8
"25764",0.99708,10,0.2,"TLP",0.85
"25765",0.99864,10,0.2,"TLP",0.9
"25766",0.99984,10,0.2,"TLP",0.95
"25767",1,10,0.2,"TLP",1
"25768",0.1,10,0.63,"TLP",0.01
"25769",0.22974,10,0.63,"TLP",0.05
"25770",0.29032,10,0.63,"TLP",0.1
"25771",0.3386,10,0.63,"TLP",0.15
"25772",0.38778,10,0.63,"TLP",0.2
"25773",0.4364,10,0.63,"TLP",0.25
"25774",0.48302,10,0.63,"TLP",0.3
"25775",0.5321,10,0.63,"TLP",0.35
"25776",0.58064,10,0.63,"TLP",0.4
"25777",0.62826,10,0.63,"TLP",0.45
"25778",0.67482,10,0.63,"TLP",0.5
"25779",0.72124,10,0.63,"TLP",0.55
"25780",0.7642,10,0.63,"TLP",0.6
"25781",0.81126,10,0.63,"TLP",0.65
"25782",0.85468,10,0.63,"TLP",0.7
"25783",0.89722,10,0.63,"TLP",0.75
"25784",0.93212,10,0.63,"TLP",0.8
"25785",0.96572,10,0.63,"TLP",0.85
"25786",0.98936,10,0.63,"TLP",0.9
"25787",0.9992,10,0.63,"TLP",0.95
"25788",1,10,0.63,"TLP",1
"25789",0.1,10,0.8,"TLP",0.01
"25790",0.17638,10,0.8,"TLP",0.05
"25791",0.22398,10,0.8,"TLP",0.1
"25792",0.2768,10,0.8,"TLP",0.15
"25793",0.32288,10,0.8,"TLP",0.2
"25794",0.37486,10,0.8,"TLP",0.25
"25795",0.42192,10,0.8,"TLP",0.3
"25796",0.47358,10,0.8,"TLP",0.35
"25797",0.5203,10,0.8,"TLP",0.4
"25798",0.56738,10,0.8,"TLP",0.45
"25799",0.61618,10,0.8,"TLP",0.5
"25800",0.66552,10,0.8,"TLP",0.55
"25801",0.71092,10,0.8,"TLP",0.6
"25802",0.7611,10,0.8,"TLP",0.65
"25803",0.80908,10,0.8,"TLP",0.7
"25804",0.85464,10,0.8,"TLP",0.75
"25805",0.89906,10,0.8,"TLP",0.8
"25806",0.93986,10,0.8,"TLP",0.85
"25807",0.97692,10,0.8,"TLP",0.9
"25808",0.99866,10,0.8,"TLP",0.95
"25809",1,10,0.8,"TLP",1
"25810",0.1,10,1,"TLP",0.01
"25811",0.10166,10,1,"TLP",0.05
"25812",0.13676,10,1,"TLP",0.1
"25813",0.20278,10,1,"TLP",0.15
"25814",0.24056,10,1,"TLP",0.2
"25815",0.30168,10,1,"TLP",0.25
"25816",0.34448,10,1,"TLP",0.3
"25817",0.39912,10,1,"TLP",0.35
"25818",0.44548,10,1,"TLP",0.4
"25819",0.4967,10,1,"TLP",0.45
"25820",0.54486,10,1,"TLP",0.5
"25821",0.5956,10,1,"TLP",0.55
"25822",0.64564,10,1,"TLP",0.6
"25823",0.69552,10,1,"TLP",0.65
"25824",0.74514,10,1,"TLP",0.7
"25825",0.7945,10,1,"TLP",0.75
"25826",0.84344,10,1,"TLP",0.8
"25827",0.89464,10,1,"TLP",0.85
"25828",0.94558,10,1,"TLP",0.9
"25829",0.99764,10,1,"TLP",0.95
"25830",1,10,1,"TLP",1
"25831",0.0993933333333333,30,0.01,"TLP",0.01
"25832",0.423373333333333,30,0.01,"TLP",0.05
"25833",0.660693333333333,30,0.01,"TLP",0.1
"25834",0.79432,30,0.01,"TLP",0.15
"25835",0.874606666666667,30,0.01,"TLP",0.2
"25836",0.921946666666667,30,0.01,"TLP",0.25
"25837",0.950186666666667,30,0.01,"TLP",0.3
"25838",0.96734,30,0.01,"TLP",0.35
"25839",0.97824,30,0.01,"TLP",0.4
"25840",0.985766666666667,30,0.01,"TLP",0.45
"25841",0.990466666666667,30,0.01,"TLP",0.5
"25842",0.993,30,0.01,"TLP",0.55
"25843",0.995406666666667,30,0.01,"TLP",0.6
"25844",0.99688,30,0.01,"TLP",0.65
"25845",0.997886666666667,30,0.01,"TLP",0.7
"25846",0.998573333333333,30,0.01,"TLP",0.75
"25847",0.999006666666667,30,0.01,"TLP",0.8
"25848",0.999473333333333,30,0.01,"TLP",0.85
"25849",0.999773333333333,30,0.01,"TLP",0.9
"25850",0.99984,30,0.01,"TLP",0.95
"25851",0.999926666666667,30,0.01,"TLP",1
"25852",0.0894666666666667,30,0.2,"TLP",0.01
"25853",0.264246666666667,30,0.2,"TLP",0.05
"25854",0.353633333333333,30,0.2,"TLP",0.1
"25855",0.408846666666667,30,0.2,"TLP",0.15
"25856",0.458806666666667,30,0.2,"TLP",0.2
"25857",0.505533333333333,30,0.2,"TLP",0.25
"25858",0.551166666666667,30,0.2,"TLP",0.3
"25859",0.59816,30,0.2,"TLP",0.35
"25860",0.644273333333333,30,0.2,"TLP",0.4
"25861",0.68896,30,0.2,"TLP",0.45
"25862",0.732673333333333,30,0.2,"TLP",0.5
"25863",0.775866666666667,30,0.2,"TLP",0.55
"25864",0.816353333333333,30,0.2,"TLP",0.6
"25865",0.856446666666667,30,0.2,"TLP",0.65
"25866",0.893366666666667,30,0.2,"TLP",0.7
"25867",0.927706666666667,30,0.2,"TLP",0.75
"25868",0.955833333333333,30,0.2,"TLP",0.8
"25869",0.978073333333333,30,0.2,"TLP",0.85
"25870",0.992306666666667,30,0.2,"TLP",0.9
"25871",0.998933333333333,30,0.2,"TLP",0.95
"25872",0.999993333333333,30,0.2,"TLP",1
"25873",0.06288,30,0.63,"TLP",0.01
"25874",0.118293333333333,30,0.63,"TLP",0.05
"25875",0.168433333333333,30,0.63,"TLP",0.1
"25876",0.217446666666667,30,0.63,"TLP",0.15
"25877",0.267653333333333,30,0.63,"TLP",0.2
"25878",0.31844,30,0.63,"TLP",0.25
"25879",0.367986666666667,30,0.63,"TLP",0.3
"25880",0.41744,30,0.63,"TLP",0.35
"25881",0.466493333333333,30,0.63,"TLP",0.4
"25882",0.51674,30,0.63,"TLP",0.45
"25883",0.566033333333333,30,0.63,"TLP",0.5
"25884",0.614533333333333,30,0.63,"TLP",0.55
"25885",0.664373333333333,30,0.63,"TLP",0.6
"25886",0.71412,30,0.63,"TLP",0.65
"25887",0.763113333333333,30,0.63,"TLP",0.7
"25888",0.81156,30,0.63,"TLP",0.75
"25889",0.859653333333333,30,0.63,"TLP",0.8
"25890",0.905706666666667,30,0.63,"TLP",0.85
"25891",0.950386666666667,30,0.63,"TLP",0.9
"25892",0.987933333333333,30,0.63,"TLP",0.95
"25893",1,30,0.63,"TLP",1
"25894",0.0504933333333333,30,0.8,"TLP",0.01
"25895",0.0938533333333333,30,0.8,"TLP",0.05
"25896",0.143546666666667,30,0.8,"TLP",0.1
"25897",0.193726666666667,30,0.8,"TLP",0.15
"25898",0.24332,30,0.8,"TLP",0.2
"25899",0.292886666666667,30,0.8,"TLP",0.25
"25900",0.343186666666667,30,0.8,"TLP",0.3
"25901",0.39286,30,0.8,"TLP",0.35
"25902",0.44288,30,0.8,"TLP",0.4
"25903",0.491953333333333,30,0.8,"TLP",0.45
"25904",0.542086666666667,30,0.8,"TLP",0.5
"25905",0.59202,30,0.8,"TLP",0.55
"25906",0.641326666666667,30,0.8,"TLP",0.6
"25907",0.691973333333333,30,0.8,"TLP",0.65
"25908",0.741046666666667,30,0.8,"TLP",0.7
"25909",0.790886666666667,30,0.8,"TLP",0.75
"25910",0.839146666666667,30,0.8,"TLP",0.8
"25911",0.887666666666667,30,0.8,"TLP",0.85
"25912",0.936013333333333,30,0.8,"TLP",0.9
"25913",0.979806666666667,30,0.8,"TLP",0.95
"25914",1,30,0.8,"TLP",1
"25915",0.0333333333333333,30,1,"TLP",0.01
"25916",0.0679266666666667,30,1,"TLP",0.05
"25917",0.1141,30,1,"TLP",0.1
"25918",0.166266666666667,30,1,"TLP",0.15
"25919",0.21518,30,1,"TLP",0.2
"25920",0.266206666666667,30,1,"TLP",0.25
"25921",0.315666666666667,30,1,"TLP",0.3
"25922",0.365613333333333,30,1,"TLP",0.35
"25923",0.415086666666667,30,1,"TLP",0.4
"25924",0.46572,30,1,"TLP",0.45
"25925",0.51496,30,1,"TLP",0.5
"25926",0.56512,30,1,"TLP",0.55
"25927",0.614613333333333,30,1,"TLP",0.6
"25928",0.66454,30,1,"TLP",0.65
"25929",0.714986666666667,30,1,"TLP",0.7
"25930",0.764913333333333,30,1,"TLP",0.75
"25931",0.814206666666667,30,1,"TLP",0.8
"25932",0.86404,30,1,"TLP",0.85
"25933",0.915126666666667,30,1,"TLP",0.9
"25934",0.96414,30,1,"TLP",0.95
"25935",1,30,1,"TLP",1
"25936",0.102317857142857,56,0.01,"TLP",0.01
"25937",0.417114285714286,56,0.01,"TLP",0.05
"25938",0.648267857142857,56,0.01,"TLP",0.1
"25939",0.781864285714286,56,0.01,"TLP",0.15
"25940",0.860478571428571,56,0.01,"TLP",0.2
"25941",0.909903571428571,56,0.01,"TLP",0.25
"25942",0.939896428571429,56,0.01,"TLP",0.3
"25943",0.959764285714286,56,0.01,"TLP",0.35
"25944",0.972092857142857,56,0.01,"TLP",0.4
"25945",0.980392857142857,56,0.01,"TLP",0.45
"25946",0.986778571428571,56,0.01,"TLP",0.5
"25947",0.990446428571429,56,0.01,"TLP",0.55
"25948",0.993521428571429,56,0.01,"TLP",0.6
"25949",0.995617857142857,56,0.01,"TLP",0.65
"25950",0.99695,56,0.01,"TLP",0.7
"25951",0.9982,56,0.01,"TLP",0.75
"25952",0.998764285714286,56,0.01,"TLP",0.8
"25953",0.9994,56,0.01,"TLP",0.85
"25954",0.999692857142857,56,0.01,"TLP",0.9
"25955",0.999857142857143,56,0.01,"TLP",0.95
"25956",0.999946428571429,56,0.01,"TLP",1
"25957",0.0811071428571428,56,0.2,"TLP",0.01
"25958",0.19275,56,0.2,"TLP",0.05
"25959",0.251814285714286,56,0.2,"TLP",0.1
"25960",0.301660714285714,56,0.2,"TLP",0.15
"25961",0.3502,56,0.2,"TLP",0.2
"25962",0.399167857142857,56,0.2,"TLP",0.25
"25963",0.44885,56,0.2,"TLP",0.3
"25964",0.497792857142857,56,0.2,"TLP",0.35
"25965",0.545792857142857,56,0.2,"TLP",0.4
"25966",0.593364285714286,56,0.2,"TLP",0.45
"25967",0.641221428571429,56,0.2,"TLP",0.5
"25968",0.689389285714286,56,0.2,"TLP",0.55
"25969",0.736832142857143,56,0.2,"TLP",0.6
"25970",0.783585714285714,56,0.2,"TLP",0.65
"25971",0.828292857142857,56,0.2,"TLP",0.7
"25972",0.871839285714286,56,0.2,"TLP",0.75
"25973",0.912989285714286,56,0.2,"TLP",0.8
"25974",0.949828571428571,56,0.2,"TLP",0.85
"25975",0.979664285714286,56,0.2,"TLP",0.9
"25976",0.996646428571429,56,0.2,"TLP",0.95
"25977",1,56,0.2,"TLP",1
"25978",0.0444214285714286,56,0.63,"TLP",0.01
"25979",0.0874857142857143,56,0.63,"TLP",0.05
"25980",0.137432142857143,56,0.63,"TLP",0.1
"25981",0.187889285714286,56,0.63,"TLP",0.15
"25982",0.236942857142857,56,0.63,"TLP",0.2
"25983",0.287103571428571,56,0.63,"TLP",0.25
"25984",0.336578571428571,56,0.63,"TLP",0.3
"25985",0.386114285714286,56,0.63,"TLP",0.35
"25986",0.436639285714286,56,0.63,"TLP",0.4
"25987",0.486517857142857,56,0.63,"TLP",0.45
"25988",0.536182142857143,56,0.63,"TLP",0.5
"25989",0.585821428571429,56,0.63,"TLP",0.55
"25990",0.635796428571429,56,0.63,"TLP",0.6
